"","ttext","date","isretweet","retweetcount","favoritecount","score","delivery","location","duplicate"
"352","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 14:06:25","TRUE","110","0","-1","zomato","delhi",TRUE
"353","Zomato ZomatoIN zomatocare jaagograhak
Please refund my payment, because I want give other order,  your service ","2019-06-02 13:59:21","FALSE","0","0","1","zomato","delhi",FALSE
"354","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 13:57:28","TRUE","110","0","-1","zomato","delhi",TRUE
"355","Zomato Either Stop giving discounts. Or don't get so shallow on the quality of restaurants you choose. ZomatoIN
P ","2019-06-02 13:57:06","FALSE","0","0","-1","zomato","delhi",FALSE
"356","zomatocare ,ZomatoIN I have deleted zomato app from my mobile..i will Never order food from u..","2019-06-02 13:44:35","FALSE","0","0","-1","zomato","delhi",FALSE
"357","RT drpriyanka: Zomato I found staple pins in the Kathal Biryani which I ordered from Zomato. Time to amp up your public health standards","2019-06-02 13:34:24","TRUE","1","0","0","zomato","delhi",FALSE
"358","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 13:32:30","TRUE","110","0","-1","zomato","delhi",TRUE
"359","zomatocare What a revert by Zomato..someone called me on friday explaining me ""degree of spoiled birthday cake"" .. ","2019-06-02 13:30:14","FALSE","0","0","-2","zomato","delhi",FALSE
"360","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 13:22:37","TRUE","110","0","-1","zomato","delhi",TRUE
"361","RT affiliatefiverr: you have been referred to CRED, an app for India's creditworthy. make your credit card bill payment and win rewards fr","2019-06-02 13:10:51","TRUE","1","0","1","zomato","delhi",FALSE
"362","Zomato India Zomato Care ","2019-06-02 13:05:32","FALSE","0","0","0","zomato","delhi",FALSE
"363","Zomato I found staple pins in the Kathal Biryani which I ordered from Zomato. Time to amp up your public health st ","2019-06-02 13:04:44","FALSE","1","0","0","zomato","delhi",FALSE
"364","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 12:56:15","TRUE","110","0","-1","zomato","delhi",TRUE
"365","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 12:55:52","TRUE","110","0","-1","zomato","delhi",TRUE
"366","If Ordering frm DunzoIt Zomato swiggy_in UberEats plz try 2 b polite nd helpful to dlvry guys in this 45+ dgre ","2019-06-02 12:48:41","FALSE","0","13","2","zomato","delhi",FALSE
"367","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 12:47:08","TRUE","110","0","-1","zomato","delhi",TRUE
"368","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 12:40:22","TRUE","110","0","-1","zomato","delhi",TRUE
"369","Zomato deepigoyal  zomatocare ZomatoIN PMOIndia fraud company. Order ID: 1086556806 .sent uncooked food. Not r ","2019-06-02 12:33:56","FALSE","0","0","-1","zomato","delhi",FALSE
"370","Zomato ZomatoIN zomatocare Delivery was more than hour late. Then was rude and said now to deliver it. Moreover, ","2019-06-02 12:27:42","FALSE","0","1","-1","zomato","delhi",FALSE
"371","zomatocare I got a call from customer care and you guys are completing ""Looting"" to customer.

If customer cancel ","2019-06-02 12:09:30","FALSE","1","0","-1","zomato","delhi",FALSE
"372","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 12:09:25","TRUE","110","0","-1","zomato","delhi",TRUE
"373","zomatocare Zomato consumerforum_ I make a request for cancellation within  30 sec of order on zomato but they to ","2019-06-02 12:00:02","FALSE","0","0","0","zomato","delhi",FALSE
"374","Zomato zomatocare ZomatoIN Delivered spoiled food.  Order id:1540954788. Team is not able to resolve","2019-06-02 11:57:38","FALSE","0","0","-1","zomato","delhi",FALSE
"375","MacroPartticle SwiggyCares Zomato Yep. Just ordered again from ZomatoIN ","2019-06-02 11:52:14","FALSE","0","1","0","zomato","delhi",FALSE
"376","vij_vipul SwiggyCares Go with Zomato","2019-06-02 11:50:10","FALSE","0","1","0","zomato","delhi",FALSE
"377","RT realvjy: We switched to figmadesign as the primary design tool at Zomato
Read this article to know why ","2019-06-02 11:50:09","TRUE","37","0","0","zomato","delhi",FALSE
"378","zomatocare Zomato ZomatoIN JagoGrahakJago_ Thanks for ur efforts atleast please write my name correct. Its Ruchir.","2019-06-02 11:44:38","FALSE","0","0","1","zomato","delhi",FALSE
"379","SumitKu89505044 Zomato zomatocare The irony is someone called up trying to make me understand the degree of spoi ","2019-06-02 11:42:25","FALSE","0","0","-1","zomato","delhi",FALSE
"380","Hi Zomato deepigoyal 
Very much disappointed from Zomato customer care services.
Yesterday I had ordered a food,f ","2019-06-02 11:42:25","FALSE","1","2","-1","zomato","delhi",FALSE
"381","rahulgupta450 ZomatoIN Zomato Haha well said rahul , super thrilling exp they give , and at the end they just sa ","2019-06-02 11:34:55","FALSE","0","1","3","zomato","delhi",FALSE
"382","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 11:34:28","TRUE","110","0","-1","zomato","delhi",TRUE
"383","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 11:26:22","TRUE","110","0","-1","zomato","delhi",TRUE
"384","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 11:26:02","TRUE","110","0","-1","zomato","delhi",TRUE
"385","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 11:24:02","TRUE","110","0","-1","zomato","delhi",TRUE
"386","No reply from zomato","2019-06-02 11:14:54","FALSE","0","0","-1","zomato","delhi",FALSE
"387","RT rraacivil: zomatocare zomato  took 30+ min. for cancellation, refund still not received, worst behavior from customer care executives.","2019-06-02 11:13:30","TRUE","1","0","0","zomato","delhi",FALSE
"388","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 11:08:21","TRUE","110","0","-1","zomato","delhi",TRUE
"389","Do Not Let the ShadowsOf YesterdaySpoil Your Sun Shine Today
Happy Sunday
Call Bharti  +91 9711733332
OrderZomato ","2019-06-02 11:00:49","FALSE","0","0","1","zomato","delhi",FALSE
"390","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 10:54:48","TRUE","110","0","-1","zomato","delhi",TRUE
"391","zomatocare zomato  took 30+ min. for cancellation, refund still not received, worst behavior from customer care executives.","2019-06-02 10:53:50","FALSE","1","1","0","zomato","delhi",FALSE
"392","I reviewed Farmer's Kitchen and rated it 5/5 on ZomatoIN LoveFood ","2019-06-02 10:47:24","FALSE","0","0","0","zomato","delhi",FALSE
"393","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 10:17:37","TRUE","110","0","-1","zomato","delhi",TRUE
"394","BurgerKing Ordered 1 veg wooper from Zomato and got 4 burgers with chicken!!! In the house where chicken in not a ","2019-06-02 10:15:40","FALSE","0","0","0","zomato","delhi",FALSE
"395","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 09:58:07","TRUE","110","0","-1","zomato","delhi",TRUE
"396","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 09:57:12","TRUE","110","0","-1","zomato","delhi",TRUE
"397","Inside Zomato : Work Life Integration ","2019-06-02 09:55:48","FALSE","0","0","1","zomato","delhi",FALSE
"398","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 09:52:53","TRUE","110","0","-1","zomato","delhi",TRUE
"399","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 09:52:46","TRUE","110","0","-1","zomato","delhi",TRUE
"400","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 09:52:46","TRUE","110","0","-1","zomato","delhi",TRUE
"401","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 09:49:09","TRUE","110","0","-1","zomato","delhi",TRUE
"402","zomatocare ZomatoIN Zomato swiggy_in Will this issue be ever resolved?
Zomato ZomatoIN zomatocare ","2019-06-02 09:46:44","FALSE","0","0","-1","zomato","delhi",FALSE
"403","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 09:32:51","TRUE","110","0","-1","zomato","delhi",TRUE
"404","Start A Movie To Watch On YouTube, Zomato Ads..
Thinkistan ","2019-06-02 09:29:46","FALSE","0","3","0","zomato","delhi",FALSE
"405","I reviewed Pa Pa Ya (","2019-06-02 09:27:45","FALSE","0","0","0","zomato","delhi",FALSE
"406","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 09:24:41","TRUE","110","0","-1","zomato","delhi",TRUE
"407","ZomatoIN Zomato deepigoyal   zomatocare ZomatoIN PMOIndia fraud company. Order ID: 1086556806 .sent uncooked ","2019-06-02 09:22:01","FALSE","0","0","-1","zomato","delhi",FALSE
"408","deepigoyal zomatocare Zomato zomatocare ZomatoIN PMOIndia fraud company. Order ID: 1086556806 .sent uncooked ","2019-06-02 09:21:08","FALSE","0","0","-1","zomato","delhi",FALSE
"409","Zomato zomatocare ZomatoIN PMOIndia fraud company. Order ID: 1086556806 .sent uncooked food. Not replacing. Pat ","2019-06-02 09:16:24","FALSE","0","0","-1","zomato","delhi",FALSE
"410","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 09:11:01","TRUE","110","0","-1","zomato","delhi",TRUE
"411","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 09:00:22","TRUE","110","0","-1","zomato","delhi",TRUE
"412","zomatocare Zomato ZomatoIN If there is no action comes so I will escalate this to further. zomatocare Zomato","2019-06-02 08:58:32","FALSE","0","0","-1","zomato","delhi",FALSE
"413","Zomato deepigoyal - You definitely need to add a feature like Uber of sending notifications when the rider is app ","2019-06-02 08:57:38","FALSE","0","0","1","zomato","delhi",FALSE
"414","SwiggyCares The quality of food and delivery is going down day by day!! Moreover the Customer care executive seems ","2019-06-02 08:56:09","FALSE","0","0","0","zomato","delhi",FALSE
"415","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 08:53:53","TRUE","110","0","-1","zomato","delhi",TRUE
"416","zomatocare Zomato ZomatoIN I want my money back thats all or provide the good food","2019-06-02 08:47:35","FALSE","0","0","1","zomato","delhi",FALSE
"417","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 08:47:19","TRUE","110","0","-1","zomato","delhi",TRUE
"418","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 08:45:26","TRUE","110","0","-1","zomato","delhi",TRUE
"419","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 08:43:46","TRUE","110","0","-1","zomato","delhi",TRUE
"420","fssai Zomato ZomatoIN  Today I ordered Three plate of Idli sambhar from Dosa Point Katwaria sarai order 1439214 ","2019-06-02 08:41:05","FALSE","0","1","0","zomato","delhi",FALSE
"421","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 08:37:54","TRUE","110","0","-1","zomato","delhi",TRUE
"422","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 08:29:52","TRUE","110","0","-1","zomato","delhi",TRUE
"423","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 08:29:13","TRUE","110","0","-1","zomato","delhi",TRUE
"424","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 08:29:04","TRUE","110","0","-1","zomato","delhi",TRUE
"425","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 08:28:41","TRUE","110","0","-1","zomato","delhi",TRUE
"426","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 08:28:15","TRUE","110","0","-1","zomato","delhi",TRUE
"427","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 08:24:54","TRUE","110","0","-1","zomato","delhi",TRUE
"428","Experience 2 with Zomato
Typically burnt food with pathetic service. Stale food served for the second time. ","2019-06-02 08:21:44","FALSE","0","0","-2","zomato","delhi",FALSE
"429","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 08:19:54","TRUE","110","0","-1","zomato","delhi",TRUE
"430","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 08:18:32","TRUE","110","0","-1","zomato","delhi",TRUE
"431","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 08:17:45","TRUE","110","0","-1","zomato","delhi",TRUE
"432","Zomato ZomatoIN You text them regarding change in  your order,they will respond you after your order gets deliver ","2019-06-02 08:17:22","FALSE","0","0","0","zomato","delhi",FALSE
"433","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 08:12:58","TRUE","110","0","-1","zomato","delhi",TRUE
"434","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 07:58:47","TRUE","110","0","-1","zomato","delhi",TRUE
"435","Tell me youtube. Is something going between you and Zomato?","2019-06-02 07:33:47","FALSE","0","0","0","zomato","delhi",FALSE
"436","Hello Zomato I need this order ASAP &amp; it is showing that Itll be delivered by 2:15 pm! ","2019-06-02 07:33:25","FALSE","0","0","0","zomato","delhi",FALSE
"437","zomato. Query. Hope the full top amount on the app goes to the delivery person?","2019-06-02 07:31:14","FALSE","0","0","1","zomato","delhi",FALSE
"438","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 07:22:48","TRUE","110","0","-1","zomato","delhi",TRUE
"439","RT GabbbarSingh: TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering","2019-06-02 07:17:57","TRUE","110","0","-1","zomato","delhi",TRUE
"440","TheHinduMag nathan_archana True, I have seen many kids in rural areas not eating their bland mid-day meals and ordering food from Zomato.","2019-06-02 07:17:01","FALSE","110","995","-1","zomato","delhi",FALSE
"441","deepigoyal vijayshekhar Zomato swiggy_in looking for temporary staff to  test out your new feature, hire a gigster.
Link in description.","2019-06-02 06:42:06","FALSE","0","0","0","zomato","delhi",FALSE
"442","2nd june gratitude, 
1. Still i'm alive
Thank god, this time only fever. 
2. Stomach ache
Time for fasting &amp; diet
3 ","2019-06-02 05:52:18","FALSE","0","0","0","zomato","delhi",FALSE
"443","Very bad u should have ordered from uber eats/ box 8/ zomato ","2019-06-02 05:33:30","FALSE","0","0","-1","zomato","delhi",FALSE
"444","Get the girl gang together and bring the house down at Bistro360! 
It's time for a KittyParty!

BhikaJiCamaPlace ","2019-06-02 05:30:20","FALSE","0","0","0","zomato","delhi",FALSE
"445","Hi Zomato deepigoyal
Working with your care center was really peaceful &amp; enjoyable just coz of staff in Cogent No ","2019-06-02 05:27:47","FALSE","0","0","1","zomato","delhi",FALSE
"446","SparklinGuy I had used the 20% discount at some restaurant just because I had so many CRED points and didnt know ","2019-06-02 05:18:33","FALSE","1","0","0","zomato","delhi",FALSE
"447","At least on a couple occasions Ive seen same restaurant having different serving hours for Zomato and Swiggy. Most ","2019-06-02 05:08:30","FALSE","0","1","0","zomato","delhi",FALSE
"448","zomatocare Zomato ZomatoIN JagoGrahakJago_ Kindly update zomatocare ? Why quiet ZomatoIN ..where is solution.?","2019-06-02 05:08:11","FALSE","0","0","2","zomato","delhi",FALSE
"449","RT realvjy: We switched to figmadesign as the primary design tool at Zomato
Read this article to know why ","2019-06-02 05:06:09","TRUE","37","0","0","zomato","delhi",TRUE
"450","aks4amit zomatocare Zomato ZomatoIN JagoGrahakJago_ Yet not resolved. Now Zomato zomatocare has changed. Ear ","2019-06-02 05:04:53","FALSE","0","0","0","zomato","delhi",FALSE
"451","Zomato HAS CANCELLED MY ORDER AND CALL ME SAY YOUR ORDER CANCELLED AND PAYMENT WILL RETURN IN 5-7 DAYS BAD SERVIC ","2019-06-02 04:45:31","FALSE","0","2","-3","zomato","delhi",FALSE
"452","rahulamiable Zomato ZomatoIN zomatocare UberEats Agreed sir. Zomato's prices are higher than those in the rest ","2019-06-02 04:43:11","FALSE","0","0","0","zomato","delhi",FALSE
"453","deepigoyal Zomato You should display a clear msg while placing an order that we won't be able to help you on chat ","2019-06-02 04:26:10","FALSE","0","0","1","zomato","delhi",FALSE
"454","Zomato you should respect your customers. Request atleast tell your support to start solving your customers proble ","2019-06-02 04:24:46","FALSE","0","0","2","zomato","delhi",FALSE
"455","RT realvjy: We switched to figmadesign as the primary design tool at Zomato
Read this article to know why ","2019-06-02 04:22:50","TRUE","37","0","0","zomato","delhi",TRUE
"456","Zomato Worst service items are missing from my order and they cannot deliver the item neither are agreeing on paym ","2019-06-02 04:21:14","FALSE","0","0","-1","zomato","delhi",FALSE
"457","RT manju_mis: deepigoyal Zomato Thank you so much zomato I am very appreciate ","2019-06-02 04:19:25","TRUE","5","0","2","zomato","delhi",FALSE
"458","Arora_Saab02 Zomato ZomatoIN zomatocare UberEats has emerged as a better option","2019-06-02 04:10:09","FALSE","0","0","1","zomato","delhi",FALSE
"459","RT manju_mis: deepigoyal Zomato Thank you so much zomato I am very appreciate ","2019-06-02 04:05:39","TRUE","5","0","2","zomato","delhi",TRUE
"460","Hey! ZomatoIN now you are using 'Tamper-Proof Packaging', and its good but you are using polythene or plastic for ","2019-06-02 03:56:22","FALSE","0","1","1","zomato","delhi",FALSE
"461","zomatocare Zomato ZomatoIN deepigoyal Good Morning Zomato and Deepinder - I continue to wait for your response ","2019-06-02 03:15:42","FALSE","0","0","1","zomato","delhi",FALSE
"462","RT asthagupta041: Zomato delivery worst experience. Placed an order and got on a con-call with some US folks. The delivery guy called me","2019-06-02 03:07:01","TRUE","1","0","-1","zomato","delhi",FALSE
"463","Zomato delivery worst experience. Placed an order and got on a con-call with some US folks. The delivery guy call ","2019-06-02 03:05:14","FALSE","1","2","-1","zomato","delhi",FALSE
"464","Enjoy the party till money lasts..swiggy Zomato Uber ubereats indian startups ","2019-06-02 02:54:54","FALSE","0","1","1","zomato","delhi",FALSE
"465","Zomato  refund not received for almost 20 days now. ZomatoIN is stealing money from people and unwilling to show ","2019-06-02 02:33:06","FALSE","0","3","-1","zomato","delhi",FALSE
"466","RT realvjy: We switched to figmadesign as the primary design tool at Zomato
Read this article to know why ","2019-06-02 00:40:55","TRUE","37","0","0","zomato","delhi",TRUE
"467","RT realvjy: We switched to figmadesign as the primary design tool at Zomato
Read this article to know why ","2019-06-02 00:19:52","TRUE","37","0","0","zomato","delhi",TRUE
"468","zomatocare ZomatoIN Zomato so this is how you guys tell your executives to deal with such a miserable service (w ","2019-06-01 22:02:44","FALSE","0","0","-1","zomato","delhi",FALSE
"469","Zomato ZomatoIN zomatocare
worst services ever seen. ","2019-06-01 21:50:30","FALSE","0","0","0","zomato","delhi",FALSE
"470","RT realvjy: We switched to figmadesign as the primary design tool at Zomato
Read this article to know why ","2019-06-01 21:48:00","TRUE","37","0","0","zomato","delhi",TRUE
"471","Any updates??? Zomato zomatocare ZomatoIN deepigoyal ","2019-06-01 21:08:54","FALSE","0","0","0","zomato","delhi",FALSE
"472","Zomato ZomatoIN please kindly tell me how to use ZOMATO300 promo code? On selecting paytm payment mode it tells m ","2019-06-01 21:03:35","FALSE","0","0","1","zomato","delhi",FALSE
"473","RT deepigoyal: We've hit 21 million food orders in India (additional 2 million orders placed over the phone using Zomato). I think that ma","2019-06-01 20:55:45","TRUE","340","0","0","zomato","delhi",FALSE
"474","RT realvjy: We switched to figmadesign as the primary design tool at Zomato
Read this article to know why ","2019-06-01 20:53:59","TRUE","37","0","0","zomato","delhi",TRUE
"475","RT realvjy: We switched to figmadesign as the primary design tool at Zomato
Read this article to know why ","2019-06-01 20:48:56","TRUE","37","0","0","zomato","delhi",TRUE
"476","Zomato ZomatoIN  no value of customers money and every time same dailog we taken Ur feedback for investigation an ","2019-06-01 20:41:03","FALSE","0","0","-1","zomato","delhi",FALSE
"477","Zomato really? Canceled the order because I should get down at 1:45am on the road to pick my order because the del ","2019-06-01 20:20:09","FALSE","0","0","0","zomato","delhi",FALSE
"478","zomatocare the rider cant come to the address because of hesitation. Wow. They cant deliver the order because th ","2019-06-01 20:17:32","FALSE","0","0","1","zomato","delhi",FALSE
"479","Zomato zomatocare ZomatoIN  we ordered this , and received my order like this ! All the info regarding my order ","2019-06-01 19:59:15","FALSE","0","0","1","zomato","delhi",FALSE
"480","zomatocare Zomato ndtv aajtak abpnewstv republic  see what kind of harassment they do I ordered some sweet th ","2019-06-01 19:36:45","FALSE","0","0","0","zomato","delhi",FALSE
"481","zomatocare Zomato Are you refunding my or not ?","2019-06-01 19:34:03","FALSE","0","0","0","zomato","delhi",FALSE
"482","ECISVEEP Yes, accessed ceoharyana worst ever services... Didn't receive my Voter ID card from last 5 months.... Y ","2019-06-01 19:33:02","FALSE","0","0","-1","zomato","delhi",FALSE
"483","eyeofmind figmadesign Zomato Thanks, I'll ping you :)","2019-06-01 19:27:40","FALSE","0","0","0","zomato","delhi",FALSE
"484","Zomato ZomatoIN order no 1463600170, the food quality is very bad and packing is not the secure sealed pack. Wha ","2019-06-01 19:18:41","FALSE","0","0","-1","zomato","delhi",FALSE
"485","RT realvjy: We switched to figmadesign as the primary design tool at Zomato
Read this article to know why ","2019-06-01 19:13:20","TRUE","37","0","0","zomato","delhi",TRUE
"486","ZomatoIN SequoiaCapitalM check wd zomato what r they wd ur hard earned isnvestment  delivery time for the restau ","2019-06-01 19:07:48","FALSE","0","0","-1","zomato","delhi",FALSE
"487","RT realvjy: We switched to figmadesign as the primary design tool at Zomato
Read this article to know why ","2019-06-01 19:07:18","TRUE","37","0","0","zomato","delhi",TRUE
"488","zomatocare Sequoia_India q_sequoiacapita pls check ur zomato is making fake req and Their agent amandeep and other is not responding","2019-06-01 18:58:16","FALSE","0","0","-1","zomato","delhi",FALSE
"489","deependrajput Zomato  Feelings be like ","2019-06-01 18:55:00","FALSE","0","1","1","zomato","delhi",FALSE
"490","ZomatoIN zomatocare Zomato should I eat wrong food or else should I w8..........
q_sequoiacapita please check u ","2019-06-01 18:50:59","FALSE","0","0","-1","zomato","delhi",FALSE
"491","Zomato ZomatoIN zomatocare my order no is -1687668202 getting wrong item and MR AMANDEEP has blocked my camera o ","2019-06-01 18:44:37","FALSE","0","0","-2","zomato","delhi",FALSE
"492","Same with Noida outlet. Zomato You should seriously look into this. If they cant deliver, they SHOULD NOT commit. ","2019-06-01 18:40:43","FALSE","0","0","0","zomato","delhi",FALSE
"493","RT realvjy: We switched to figmadesign as the primary design tool at Zomato
Read this article to know why ","2019-06-01 18:30:57","TRUE","37","0","0","zomato","delhi",TRUE
"494","zomatocare Still problem not resolved 
And I am leaving this stupid zomato 

Seller still sell that product at 33 ","2019-06-01 18:28:36","FALSE","0","0","-2","zomato","delhi",FALSE
"495","RT deepigoyal: Those who deliver food at your doorsteps are more than just delivery partners: they are exactly like the rest of us with as","2019-06-01 18:16:08","TRUE","196","0","1","zomato","delhi",TRUE
"496","Wow zomatocare ZomatoIN Zomato correct revert I am saying I will complain on social media, I will never use your ","2019-06-01 18:13:06","FALSE","0","1","-1","zomato","delhi",FALSE
"497","And after each complaint they say sorry, like it's was not a issue ifsomething happens repeatedly mean company don' ","2019-06-01 18:07:51","FALSE","0","1","-2","zomato","delhi",FALSE
"498","zomatocare Zomato ZomatoIN 

Even your chat center reverts after hours and says simply sorry what action was tak ","2019-06-01 18:05:09","FALSE","0","1","-1","zomato","delhi",FALSE
"499","Zomato zomatocare ZomatoIN 

I use your app for food ordering but your service is so embarrassing I order food f ","2019-06-01 18:05:01","FALSE","0","1","-1","zomato","delhi",FALSE
"500","zomatocare ZomatoIN Zomato Still checking?","2019-06-01 17:47:53","FALSE","0","0","0","zomato","delhi",FALSE
"501","RT AshishNaidu8: Hey ZomatoIN Zomato

I have ordered Veg Biryani and they have given me Non Veg Biryani.

And the Support system of your","2019-06-01 17:47:22","TRUE","2","0","1","zomato","delhi",FALSE
"502","executive lies exposes company foul play.Just talked with restaurant and the manager said my order is ready and Zom ","2019-06-01 17:42:05","FALSE","0","0","-1","zomato","delhi",FALSE
"503","Dear Zomato bigbasket_com UberEats 
Kindly provide them Bikes something like in Sholay with side Buggy or Ask ","2019-06-01 17:36:01","FALSE","0","0","1","zomato","delhi",FALSE
"504","zomatocare ZomatoIN Zomato Name of executive is Prafulla. As told i am Gonna make her chat with me public so. Ev ","2019-06-01 17:27:16","FALSE","0","0","0","zomato","delhi",FALSE
"505","zomatocare ZomatoIN Zomato He lied to me at 10pm saying that he is talking to restaurant and now at 10:45 he is ","2019-06-01 17:24:00","FALSE","0","0","-1","zomato","delhi",FALSE
"506","RT AshishNaidu8: Hey ZomatoIN Zomato

I have ordered Veg Biryani and they have given me Non Veg Biryani.

And the Support system of your","2019-06-01 17:23:41","TRUE","2","0","1","zomato","delhi",TRUE
"507","zomatocare 

Wow Zomato. This is how you provide customer service. The delivery person cancelled my order without ","2019-06-01 17:23:01","FALSE","0","0","0","zomato","delhi",FALSE
"508","zomatocare ZomatoIN Zomato Customer executive saying that you have to eat spoiled food even if cause death or fo ","2019-06-01 17:22:47","FALSE","0","0","-2","zomato","delhi",FALSE
"509","Switch to Ubereats or Zomato ","2019-06-01 17:12:32","FALSE","0","0","0","zomato","delhi",FALSE
"510","Order id 1256166208 .please solve my issue you customer executive is irritating and not helping me from last 1 hour ","2019-06-01 17:10:45","FALSE","0","0","-1","zomato","delhi",FALSE
"511","RT realvjy: We switched to figmadesign as the primary design tool at Zomato
Read this article to know why ","2019-06-01 17:08:15","TRUE","37","0","0","zomato","delhi",TRUE
"512","Hey ZomatoIN Zomato

I have ordered Veg Biryani and they have given me Non Veg Biryani.

And the Support system o ","2019-06-01 16:59:54","FALSE","2","0","1","zomato","delhi",FALSE
